source,question_id,insight_subject (auto-filled),insight_direction (auto-filled),raw_value_stem (auto-filled),descriptor_interest_id,raw_value_answer_option (auto-filled),mapped_to_insight_tag,insight_tag_suggestions
question,QID611,Dating intention,WHO_I_AM,How far are you willing to travel to meet your date?,,"For the one, I'd hop on a plane",Open to long distance dating,
question,QID611,Dating intention,WHO_I_AM,How far are you willing to travel to meet your date?,,Not sure,nan,
question,QID612,Dating intention,WHO_I_AM,Would you date someone you were friends with first?,,No,Not open to dating a friend,
question,QID612,Dating intention,WHO_I_AM,Would you date someone you were friends with first?,,Yes,Open to dating a friend,
question,QID613,Dating intention,WHO_I_AM,Having multiple situationships is basically cheating.,,No,Ok with multiple situationships,
question,QID613,Dating intention,WHO_I_AM,Having multiple situationships is basically cheating.,,Yes,Wants intention and commitment,
question,QID615,Dating intention,WHO_I_AM,Most of my relationships started out as friends first.,,No,Never dated a friend,
question,QID615,Dating intention,WHO_I_AM,Most of my relationships started out as friends first.,,Yes,Open to dating a friend,
question,QID619,Love language,WHO_I_AM,What should your partner do when you need to vent?,,Listen and let me talk it out,Seeks emotional support,
question,QID619,Love language,WHO_I_AM,What should your partner do when you need to vent?,,Help me find a solution,Values helpful actions,
question,QID619,Love language,WHO_I_AM,What should your partner do when you need to vent?,,Always take my side,Seeks emotional support,
question,QID619,Love language,WHO_I_AM,What should your partner do when you need to vent?,,Offer me a comforting hug,Enjoys physical comfort,
question,QID619,Love language,WHO_I_AM,What should your partner do when you need to vent?,,Cheer me up with gifts or food,Cherishes thoughtful gifts,
question,QID62,Artistry,WHO_I_AM,Art plays an important role in my life.,,No,Art is not important in my life,
question,QID62,Artistry,WHO_I_AM,Art plays an important role in my life.,,Yes,Art is important in my life,
question,QID620,Active lifestyle compatibility,WHO_I_AM,You believe a person's fitness is a reflection of their character.        ,,No,nan,
question,QID620,Active lifestyle compatibility,WHO_I_AM,You believe a person's fitness is a reflection of their character.        ,,Yes,Values a partner's fitness,
question,QID621,Active lifestyle compatibility,WHO_I_AM,What do you mainly exercise for? Choose all that apply.,,It helps me de-stress,Exercises for mental clarity,
question,QID621,Active lifestyle compatibility,WHO_I_AM,What do you mainly exercise for? Choose all that apply.,,I want to look fit,Exercises for health goals,
question,QID621,Active lifestyle compatibility,WHO_I_AM,What do you mainly exercise for? Choose all that apply.,,For my health,Exercises for health goals,
question,QID621,Active lifestyle compatibility,WHO_I_AM,What do you mainly exercise for? Choose all that apply.,,Exercise is my job,Athlete,
question,QID622,Active lifestyle compatibility,WHO_I_AM,Where do you prefer to work out?,,Gym,Prefers gym-based fitness routines,
question,QID622,Active lifestyle compatibility,WHO_I_AM,Where do you prefer to work out?,,Studio or class,Prefers to workout in a studio,
question,QID622,Active lifestyle compatibility,WHO_I_AM,Where do you prefer to work out?,,Home,Prefers at-home workouts,
question,QID622,Active lifestyle compatibility,WHO_I_AM,Where do you prefer to work out?,,Outdoors,Prefers to workout outside,
question,QID623,Active lifestyle compatibility,WHO_I_AM,You'd rather do cardio than weights.,,No,Prefers strength training over cardio,
question,QID623,Active lifestyle compatibility,WHO_I_AM,You'd rather do cardio than weights.,,Yes,Enjoys cardiovascular exercises,
question,QID624,Active lifestyle compatibility,WHO_I_AM,You'd sign up for a group exercise class.,,"Sure, sounds fun!",Enjoys group exercise classes,
question,QID624,Active lifestyle compatibility,WHO_I_AM,You'd sign up for a group exercise class.,,"Maybe, if someone joins me",Enjoys group exercise classes,
question,QID624,Active lifestyle compatibility,WHO_I_AM,You'd sign up for a group exercise class.,,Never,Prefers to work out alone,
question,QID624,Active lifestyle compatibility,WHO_I_AM,You'd sign up for a group exercise class.,,Not sure,nan,
question,QID625,Fitness/Sports,WHO_I_AM,You like playing pool.,,No,nan,
question,QID625,Fitness/Sports,WHO_I_AM,You like playing pool.,,Yes,Enjoys playing pool,
question,QID627,Fitness/Sports,WHO_I_AM,You would watch a mixed martial arts tournament.,,No,nan,
question,QID627,Fitness/Sports,WHO_I_AM,You would watch a mixed martial arts tournament.,,Yes,Open to watching combat sports,
question,QID628,Fitness/Sports,WHO_I_WANT,You enjoy watching sports,,No,nan,
question,QID628,Fitness/Sports,WHO_I_WANT,You enjoy watching sports,,Yes,Sports lover,
question,QID629,Fitness/Sports,WHO_I_AM,Do you follow any of these sports closely? Choose all that apply.,,Basketball,Enjoys basketball,
question,QID629,Fitness/Sports,WHO_I_AM,Do you follow any of these sports closely? Choose all that apply.,,Baseball,Enjoys baseball,
question,QID629,Fitness/Sports,WHO_I_AM,Do you follow any of these sports closely? Choose all that apply.,,Football,Enjoys football,
question,QID629,Fitness/Sports,WHO_I_AM,Do you follow any of these sports closely? Choose all that apply.,,Tennis,Enjoys tennis,
question,QID629,Fitness/Sports,WHO_I_AM,Do you follow any of these sports closely? Choose all that apply.,,Cricket,Enjoys cricket,
question,QID630,Religion,WHO_I_AM,You believe in Karma,,No,nan,
question,QID630,Religion,WHO_I_AM,You believe in Karma,,Yes,Believes in Karma,
question,QID631,Religion,WHO_I_AM,What best describes you in your spiritual journey?,,I follow a specific religion,Religious,
question,QID631,Religion,WHO_I_AM,What best describes you in your spiritual journey?,,I believe in something beyond the physical,Spiritual,
question,QID631,Religion,WHO_I_AM,What best describes you in your spiritual journey?,,I believe in what's tangible and measurable,Prefers scientific reasoning,
question,QID631,Religion,WHO_I_AM,What best describes you in your spiritual journey?,,I don't really have strong beliefs either way.,Doesn't have strong beliefs either way,
question,QID631,Religion,WHO_I_AM,What best describes you in your spiritual journey?,,Prefer not to say,nan,
question,QID635,Political alignment,WHO_I_WANT,You'd date someone who doesn't follow politics.,,No,Follows politics,
question,QID635,Political alignment,WHO_I_WANT,You'd date someone who doesn't follow politics.,,Yes,Doesn't need to follow politics,
question,QID636,Political alignment,WHO_I_AM,"When a friend regularly voices their political views on social media, how do you usually feel?",,Curious and engaged,Follows politics,
question,QID636,Political alignment,WHO_I_AM,"When a friend regularly voices their political views on social media, how do you usually feel?",,Secretly tired of their posts,Follows politics,
question,QID636,Political alignment,WHO_I_AM,"When a friend regularly voices their political views on social media, how do you usually feel?",,Unsure what they're talking about,Not interested in politics,
question,QID636,Political alignment,WHO_I_AM,"When a friend regularly voices their political views on social media, how do you usually feel?",,Honestly indifferent,Not interested in politics,
question,QID636,Political alignment,WHO_I_AM,"When a friend regularly voices their political views on social media, how do you usually feel?",,None of the above,nan,
question,QID639,Cultural Background,WHO_I_AM,I'd date someone who's not fluent in my language.,,No,Prefers to share language,
question,QID639,Cultural Background,WHO_I_AM,I'd date someone who's not fluent in my language.,,Yes,Open to multilingual relationship,
question,QID64,Creative date preferences,WHO_I_AM,I have a creative hobby I do often.,,No,Creative hobbies are lower priority,
question,QID64,Creative date preferences,WHO_I_AM,I have a creative hobby I do often.,,Yes,Has a creative hobby,
question,QID641,Cultural Background,WHO_I_AM,I have lived in different countries.,,No,Hasn't lived abroad,
question,QID641,Cultural Background,WHO_I_AM,I have lived in different countries.,,Yes,Has lived abroad,
question,QID642,Cultural Background,WHO_I_AM,"When you come across a new language and you find it interesting, you…",,Always pick up a phrase or two for fun,nan,
question,QID642,Cultural Background,WHO_I_AM,"When you come across a new language and you find it interesting, you…",,Often feel the urge to learn it,Curious to learn languages,
question,QID642,Cultural Background,WHO_I_AM,"When you come across a new language and you find it interesting, you…",,Try to figure out what it is but not necessarily learn it,nan,
question,QID642,Cultural Background,WHO_I_AM,"When you come across a new language and you find it interesting, you…",,None of the above,nan,
question,QID644,Open-mindedness,WHO_I_AM,"When I go to a restaurant, I tend to always order the same thing.",,No,Like to try new dishes,
question,QID644,Open-mindedness,WHO_I_AM,"When I go to a restaurant, I tend to always order the same thing.",,Yes,Prefer my go-to order,
question,QID648,Pet friendliness,WHO_I_WANT,My partner definitely needs to love dogs.,,No,Doesn't need to love dogs,
question,QID648,Pet friendliness,WHO_I_WANT,My partner definitely needs to love dogs.,,Yes,Dog lover,
question,QID649,Pet friendliness,WHO_I_WANT,My partner definitely needs to love cats.,,No,Doesn't need to love cats,
question,QID649,Pet friendliness,WHO_I_WANT,My partner definitely needs to love cats.,,Yes,Cat lover,
question,QID650,Work vibes,WHO_I_AM,I own a business.,,No,Not a business owner,
question,QID650,Work vibes,WHO_I_AM,I own a business.,,Yes,Owns a business,
question,QID651,Work vibes,WHO_I_WANT,I want my partner and I to have similar work schedules.,,No,nan,
question,QID651,Work vibes,WHO_I_WANT,I want my partner and I to have similar work schedules.,,Yes,Prefers similar work schedules,
question,QID655,Food preference,WHO_I_WANT,I'd date someone who doesn't drink coffee.,,No,nan,
question,QID655,Food preference,WHO_I_WANT,I'd date someone who doesn't drink coffee.,,Yes,Coffee lover,
question,QID658,Food preference,WHO_I_WANT,I'd date someone who doesn't eat meat.,,No,Eats meat,
question,QID658,Food preference,WHO_I_WANT,I'd date someone who doesn't eat meat.,,Yes,nan,
question,QID659,Personality,WHO_I_AM,I like it when people talk about deeply personal things.,,No,nan,
question,QID659,Personality,WHO_I_AM,I like it when people talk about deeply personal things.,,Yes,Values deep conversation,
question,QID66,Pastimes,WHO_I_AM,Which activity do you feel most drawn to?,,Reading a book,Enjoys reading,
question,QID66,Pastimes,WHO_I_AM,Which activity do you feel most drawn to?,,Having a lively debate,Enjoys a lively debate,
question,QID66,Pastimes,WHO_I_AM,Which activity do you feel most drawn to?,,Teaching or mentoring others,Enjoys teaching others,
question,QID66,Pastimes,WHO_I_AM,Which activity do you feel most drawn to?,,Learning a new skill,Enjoys learning,
question,QID66,Pastimes,WHO_I_AM,Which activity do you feel most drawn to?,,Watching tv or a movie,Enjoys watching video,
question,QID660,Personality,WHO_I_AM,My friend group often turns to me to handle a problem.,,No,nan,
question,QID660,Personality,WHO_I_AM,My friend group often turns to me to handle a problem.,,Yes,Problem-solver,
question,QID661,Personality,WHO_I_WANT,It's very important to me that my date is willing to try new things.,,No,nan,
question,QID661,Personality,WHO_I_WANT,It's very important to me that my date is willing to try new things.,,Yes,Enjoys trying new things,
question,QID662,Personality,WHO_I_WANT,I'm an optimist. ,,No,nan,
question,QID662,Personality,WHO_I_WANT,I'm an optimist. ,,Yes,Optimistic,
question,QID663,Personality,WHO_I_WANT,I'd actually love to date someone who's got a plan for everything.,,No,nan,
question,QID663,Personality,WHO_I_WANT,I'd actually love to date someone who's got a plan for everything.,,Yes,Planner,
question,QID664,Career priorities,WHO_I_WANT,Would it be okay if your partner worked on weekends?,,"Yes, if they still have time for me",Balances work and life,
question,QID664,Career priorities,WHO_I_WANT,Would it be okay if your partner worked on weekends?,,Only if it's temporary,Balances work and life,
question,QID664,Career priorities,WHO_I_WANT,Would it be okay if your partner worked on weekends?,,"Yes, I understand work comes first",Career-focused,
question,QID664,Career priorities,WHO_I_WANT,Would it be okay if your partner worked on weekends?,,"No, I'd absolutely hate it",Balances work and life,
question,QID664,Career priorities,WHO_I_WANT,Would it be okay if your partner worked on weekends?,,Not sure,nan,
question,QID667,Career priorities,WHO_I_AM,"In terms of career, I know what I want to do in the next 5 years.",,No,No set 5-year career plan,
question,QID667,Career priorities,WHO_I_AM,"In terms of career, I know what I want to do in the next 5 years.",,Yes,Has a clear career goal,
question,QID668,Career priorities,WHO_I_AM,I'd move far away from family and friends for a dream job.,,No,Wouldn't move away for dream job,
question,QID668,Career priorities,WHO_I_AM,I'd move far away from family and friends for a dream job.,,Yes,Open to moving for dream job,
question,QID70,Smoking,WHO_I_AM,Cigarette smoke doesn't bother me.,,No,Bothered by cigarette smoke,
question,QID70,Smoking,WHO_I_AM,Cigarette smoke doesn't bother me.,,Yes,Doesn't mind cigarette smoke,
question,QID71,Smoking,WHO_I_WANT,I would date someone who smokes cigarettes.,,No,Prefers non-smoking partners,
question,QID71,Smoking,WHO_I_WANT,I would date someone who smokes cigarettes.,,Yes,Open to dating smokers,
question,QID72,Smoking,WHO_I_WANT,I would date someone who vapes.,,No,Prefers someone who doesn't vape,
question,QID72,Smoking,WHO_I_WANT,I would date someone who vapes.,,Yes,Open to dating someone who vapes,
question,QID84,Adventurousness,WHO_I_AM,You have to spend the entire day outside! Your reaction?,,[Stressed noises],nan,
question,QID84,Adventurousness,WHO_I_AM,You have to spend the entire day outside! Your reaction?,,I think I'd survive,nan,
question,QID84,Adventurousness,WHO_I_AM,You have to spend the entire day outside! Your reaction?,,"Sounds fun, what could go wrong?",Enjoys the outdoors,
question,QID84,Adventurousness,WHO_I_AM,You have to spend the entire day outside! Your reaction?,,I'm the one who came up with the idea,Enjoys the outdoors,
question,QID84,Adventurousness,WHO_I_AM,You have to spend the entire day outside! Your reaction?,,None of the above,nan,
question,QID85,Outdoor experiences,WHO_I_AM,What's your perfect outdoor date?,,"Something chill, like a picnic",Enjoys picnics,
question,QID85,Outdoor experiences,WHO_I_AM,What's your perfect outdoor date?,,Hiking to a secret waterfall,Enjoys hiking,
question,QID85,Outdoor experiences,WHO_I_AM,What's your perfect outdoor date?,,Camping under the stars,Enjoys camping,
question,QID85,Outdoor experiences,WHO_I_AM,What's your perfect outdoor date?,,"Sitting on a park bench, feeding ducks",Enjoys picnics,
question,QID85,Outdoor experiences,WHO_I_AM,What's your perfect outdoor date?,,Exploring a new neighborhood in the city,Enjoys urban exploration,
question,QID86,Outdoor experiences,WHO_I_AM,Would you rather camp or glamp?,,Camp. I could live in the woods!,Enjoys camping,
question,QID86,Outdoor experiences,WHO_I_AM,Would you rather camp or glamp?,,"Glamp. Nature's great, but so are hot showers.",Prefers glamping,
question,QID86,Outdoor experiences,WHO_I_AM,Would you rather camp or glamp?,,Why leave the comfort of my home?!,nan,
question,QID87,Outdoor experiences,WHO_I_AM,What's your perfect picnic spot?,,Quiet meadow,Enjoys picnics,
question,QID87,Outdoor experiences,WHO_I_AM,What's your perfect picnic spot?,,Top of a mountain,Enjoys picnics,
question,QID87,Outdoor experiences,WHO_I_AM,What's your perfect picnic spot?,,"My backyard. No fuss, just snacks",Enjoys picnics,
question,QID87,Outdoor experiences,WHO_I_AM,What's your perfect picnic spot?,,No picnics for me,Not interested in picnics,
question,QID87,Outdoor experiences,WHO_I_AM,What's your perfect picnic spot?,,Near a waterfall,Enjoys picnics,
question,QID88,Outdoor experiences,WHO_I_AM,Sunrise hike!,,"Bring it on, this is living!",Enjoys hiking,
question,QID88,Outdoor experiences,WHO_I_AM,Sunrise hike!,,There's never a good time to hike,Not a fan of hiking,
question,QID96,Creative date preferences,WHO_I_AM,I'd gladly visit a museum on the weekend.,,No,Not interested in museum visits,
question,QID96,Creative date preferences,WHO_I_AM,I'd gladly visit a museum on the weekend.,,Yes,Enjoys museums,
